brand,model,min_cost_price,max_cost_price,vehicle_age,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,sale_state
Ford,Figo,658000,824000,5,14000,Petrol,0,18.16,1196,86.8,5,540000,Maharashtra
Honda,Amaze,918000,1177000,7,90000,Diesel,0,25.8,1498,98.6,5,375000,Madhya Pradesh
Honda,City,1330978.362,1707437.403,14,77034,Petrol,0,16.9,1497,100,5,230000,Maharashtra
Toyota,Innova,2073000,3010000,5,56000,Diesel,0,13.68,2393,147.8,8,1526000,Madhya Pradesh
Mercedes-Benz,E-Class,154639899.1,11019366.97,8,32000,Diesel,1,10,2143,170,5,2100000,Karnataka
Mahindra,XUV500,1585000,2337000,3,60000,Diesel,0,16,2179,138,7,1500000,Maharashtra
Ford,Endeavour,3615000,4268000,5,89000,Diesel,1,10.91,3198,197,7,2395000,Madhya Pradesh
Renault,KWID,400000,654000,5,21200,Petrol,0,22.3,799,53.26,5,345000,Uttar Pradesh
Maruti,Wagon R,610000,618000,3,50000,CNG,0,26.6,998,58.16,5,434000,Bihar
Hyundai,i20,822000,1362000,11,36704,Petrol,0,18.6,1197,81.83,5,280000,Kerala 
Land Rover,Rover,12900000,20600000,10,78000,Diesel,1,14.7,2993,241.4,6,2650000,Punjab
Maruti,Baleno,705000,1073000,4,35092,Petrol,0,21.01,1197,81.8,5,545000,Maharashtra
Renault,KWID,415000,668000,4,15000,Petrol,0,25.17,799,53.3,5,350000,Madhya Pradesh
Hyundai,Verna,1056000,1645000,7,41000,Petrol,0,17.01,1591,121.3,5,559000,Maharashtra
Mahindra,XUV500,1641000,2307000,6,100000,Diesel,0,15.1,2179,140,7,655000,Madhya Pradesh
Jeep,Compass,2242000,3408000,4,29000,Diesel,0,17.1,1956,170,5,1550000,Nagaland
Maruti,Ertiga,926776,1149968,4,45000,Petrol,0,17.5,1373,91.1,7,760000,Andhra Pradesh
Honda,Amaze,727000,1025000,2,2277,Petrol,1,15.5,1198,86.7,5,800000,Maharashtra
Honda,City,1290000,1699000,18,40000,Petrol,0,13,1493,100,0,115000,Madhya Pradesh
Maruti,Swift,629140.5229,920202.6144,10,40000,Diesel,0,22.9,1248,74,5,300000,Madhya Pradesh
Maruti,Swift,641000,931000,5,8000,Petrol,0,22,1197,81.8,5,475000,Rajasthan
Skoda,Octavia,4382312.5,4382312.5,6,35000,Diesel,1,19.3,1968,141,5,1425000,West Bengal
Honda,WR-V,1068715.909,1219261.364,4,40011,Diesel,0,25.5,1498,98.6,5,799000,Karnataka
Jaguar,F-PACE,7600000,7600000,5,22000,Diesel,1,16.38,1999,177,5,4300000,Maharashtra
Volkswagen,Vento,1042329.545,1616602.273,5,110000,Diesel,1,22.15,1498,108.6,5,650000,Madhya Pradesh
Mercedes-Benz,C-Class,488600000,16400000,10,110500,Petrol,1,11.74,1796,186,5,900000,Madhya Pradesh
Volkswagen,Vento,1042329.545,1616602.273,6,37782,Petrol,1,16.93,1197,103.2,5,555000,Maharashtra
Land Rover,Rover,7045000,7400000,9,87500,Diesel,1,12.7,2179,187.7,5,2550000,Madhya Pradesh
Hyundai,i20,854082.8652,1307925.562,10,68000,Diesel,0,23,1396,90,5,325000,Punjab
Ford,Figo,669000,850000,5,41001,Petrol,0,18.16,1196,86.8,5,450000,Haryana
Ford,Figo,936000,989000,10,66000,Diesel,0,20,1399,68.05,5,255000,Himachal Pradesh
Maruti,Swift Dzire,692000,1031000,6,67000,Petrol,0,20.85,1197,83.14,5,575000,Sikkim
Maruti,Ertiga,892000,1229000,4,84900,Petrol,0,17.5,1373,91.1,7,800000,Maharashtra
Skoda,Rapid,892632.6531,1563551.02,7,59000,Diesel,0,20.5,1598,103.5,5,475000,Madhya Pradesh
Toyota,Camry,4557120,4557120,6,73000,Petrol,1,12.98,2494,178.3,5,1550000,Andhra Pradesh
BMW,5,7383000,8292000,4,51000,Diesel,1,18.12,1995,190,5,3300000,Gujarat
Maruti,Wagon R,545348.135,691769.0941,5,23000,Petrol,1,20.52,1197,81.8,5,430000,Maharashtra
Hyundai,Grand,706000,742000,6,23000,Petrol,0,18.9,1197,82,5,525000,Maharashtra
Maruti,Alto,357003.861,465401.5444,9,17000,Petrol,0,20.92,998,67.1,5,180000,Madhya Pradesh
Maruti,Baleno,688000,1068000,4,26000,Petrol,1,21.4,1197,83.1,5,850000,West Bengal
Volkswagen,Vento,1042329.545,1616602.273,6,80900,Diesel,1,22.15,1498,108.6,5,710000,Karnataka
Volkswagen,Polo,706216.3743,1150549.708,10,70250,Diesel,0,22.07,1199,73.9,5,299000,Maharashtra
Hyundai,Verna,1183685.851,1732925.659,4,49000,Diesel,0,23.9,1582,126.2,5,949000,Madhya Pradesh
BMW,5,7440307.692,8352307.692,5,51000,Diesel,1,18.12,1995,190,5,2975000,Maharashtra
Toyota,Innova,2017158.73,2955126.984,10,217000,Diesel,0,12.8,2494,102,8,620000,Madhya Pradesh
Mercedes-Benz,C-Class,5216000,6517000,9,76500,Diesel,1,14.84,2143,170,5,1490000,Kerala 
Maruti,Wagon R,540000,719000,11,28000,Petrol,0,14,1061,64,5,250000,Punjab
Tata,Nexon,997000,1525000,3,27000,Diesel,0,21.5,1497,108.5,5,751000,Haryana
Toyota,Fortuner,3912000,4522000,11,158000,Diesel,0,11.5,2982,171,7,1050000,Himachal Pradesh
Honda,City,1290000,1710000,11,77250,Petrol,1,16.8,1497,118,5,349000,Sikkim
Maruti,Wagon R,621000,629000,6,48000,CNG,0,32.52,998,58.33,5,365000,Goa
Maruti,Eeco,601000,601000,7,39000,CNG,0,21.94,1196,61.7,5,365000,Nagaland
Volkswagen,Polo,696000,1144000,5,60000,Petrol,1,17.21,1197,103.5,5,690000,Andhra Pradesh
Ford,Ecosport,927000,1314000,5,40003,Petrol,1,14.7,1496,120.69,5,670000,Gujarat
Maruti,Alto,350000,469000,3,40737,Petrol,0,22.74,796,47.3,5,325000,Maharashtra
Hyundai,Elantra,2172000,2436000,7,120000,Diesel,1,19.5,1582,126.24,5,900000,Madhya Pradesh
Honda,City,1490000,1768000,5,50000,Diesel,0,26,1498,98.6,5,850000,Maharashtra
Hyundai,Grand,689359.8901,724879.1209,5,70000,Diesel,0,24,1120,70,5,450000,Madhya Pradesh
Maruti,Ciaz,978964.0288,1340179.856,3,17000,Diesel,0,28.09,1248,88.5,5,900000,Maharashtra
Hyundai,i20,790000,1323000,5,59000,Petrol,0,18.6,1197,81.83,5,650000,Madhya Pradesh
Maruti,Ciaz,978964.0288,1340179.856,4,43000,Diesel,0,28.09,1248,88.5,5,850000,Tamil Nadu
Ford,Ecosport,927000,1314000,7,50250,Petrol,1,16.5,1499,110,5,621000,Uttar Pradesh
Maruti,Ciaz,995000,1351000,3,23150,Petrol,0,20.73,1373,91.1,5,775000,Bihar
Maruti,Swift,651000,943000,6,19000,Petrol,0,18.6,1197,85.8,5,511000,Kerala 
Mahindra,Bolero,900078.4314,1055104.575,7,45000,Diesel,0,16.5,1493,70,7,635000,Maharashtra
Maruti,Vitara,839666.6667,1323333.333,2,37095,Diesel,0,24.3,1248,88.5,5,895000,Madhya Pradesh
Hyundai,i20,838000,1324000,6,45235,Petrol,0,18.6,1197,81.83,5,630000,Himachal Pradesh
Volkswagen,Vento,1042329.545,1616602.273,4,31700,Diesel,1,22.15,1498,108.6,5,900000,Sikkim
Maruti,Ertiga,926776,1149968,3,24812,Diesel,0,25.47,1248,88.5,7,950000,Goa
Jaguar,XF,6813000,6813000,7,67000,Diesel,1,16.36,2179,187.7,5,1900000,Nagaland
Maruti,Eeco,585000,585000,6,62000,CNG,0,15.1,1196,73,5,295000,Andhra Pradesh
Hyundai,Verna,1285000,1811000,5,75000,Diesel,1,19.08,1582,126.2,5,650000,Gujarat
Maruti,Swift,613000,890000,2,10000,Petrol,0,21.21,1197,81.8,5,600000,Maharashtra
Toyota,Innova,2017158.73,2955126.984,9,85000,Diesel,0,12.8,2494,102,8,750000,Madhya Pradesh
Maruti,Alto,357003.861,465401.5444,12,22000,Petrol,0,19.7,796,46.3,5,140000,Rajasthan
Honda,City,1488000,1763000,6,78000,Diesel,0,26,1498,98.6,5,651000,Uttar Pradesh
Hyundai,Verna,1183685.851,1732925.659,8,14000,Petrol,1,17.01,1591,121.4,5,575000,Punjab
Honda,City,1290000,1699000,5,32302,Petrol,1,18,1497,117.3,5,875000,Gujarat
Maruti,Swift Dzire,675762.0482,990132.5301,6,46023,Diesel,0,26.59,1248,74,5,575000,Maharashtra
Maruti,Ertiga,926776,1149968,4,28596,Petrol,0,17.5,1373,91.1,7,775000,Madhya Pradesh
Maruti,Swift,641000,931000,10,54688,Petrol,0,16.1,1197,85,5,300000,Rajasthan
Maruti,Ciaz,978964.0288,1340179.856,6,64000,Diesel,0,28.09,1248,88.5,5,695000,Uttar Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,3,46000,Diesel,0,28.4,1248,74.02,5,750000,Punjab
Maruti,Swift,651000,943000,15,82000,Petrol,0,16.1,1298,88.2,5,205000,Gujarat
Honda,City,1330978.362,1707437.403,5,21715,Petrol,0,17.8,1497,117.3,5,760000,Maharashtra
Toyota,Yaris,1098000,1740000,3,12617,Petrol,0,17.1,1496,105.5,5,900000,Madhya Pradesh
BMW,5,7604000,8524000,6,68000,Diesel,1,18.12,1995,190,5,2550000,Rajasthan
Mahindra,Scorpio,1449000,1869000,9,68000,Diesel,0,12.05,2179,120,8,450000,Uttar Pradesh
Mahindra,Scorpio,1449000,1869000,13,97000,Diesel,0,12.05,2179,120,8,355000,Punjab
Hyundai,i10,698320,729333.3333,11,35000,Petrol,0,20.36,1197,78.9,5,235000,Gujarat
Honda,Civic,2122000,2525000,14,71000,Petrol,1,12.9,1799,130,5,225000,Maharashtra
Honda,City,1330978.362,1707437.403,4,24000,Petrol,1,18,1497,117.6,5,875000,Madhya Pradesh
Hyundai,i20,791000,1324000,8,39000,Petrol,0,17,1197,80,5,395000,Rajasthan
Mahindra,XUV500,1675000,2337000,9,48000,Diesel,0,15.1,2179,140,7,695000,Uttar Pradesh
Honda,City,1290000,1699000,6,53000,Petrol,0,17.4,1497,117.3,5,610000,Punjab
Maruti,Vitara,839666.6667,1323333.333,2,21000,Diesel,1,24.3,1248,88.5,5,1111000,Gujarat
Maruti,Alto,357003.861,465401.5444,11,11000,CNG,0,26.83,796,38.4,5,185000,Maharashtra
BMW,7,16700000,16700000,5,22000,Diesel,1,16.77,2993,261.49,5,6100000,Madhya Pradesh
Maruti,Celerio,525000,657000,7,76000,Petrol,0,23.1,998,67.04,5,325000,Rajasthan
Hyundai,Verna,1284000,1809000,4,45000,Diesel,0,22,1582,126.2,5,1050000,Uttar Pradesh
Hyundai,Grand,706000,742000,2,16000,Petrol,1,18.9,1197,81.86,5,575000,Punjab
Audi,A4,5004692.308,5511153.846,9,75000,Diesel,1,14.94,2967,241.4,5,1250000,Gujarat
Skoda,Superb,3670000,3968000,6,34000,Petrol,1,13.7,1798,157.75,5,1160000,Maharashtra
Maruti,Swift Dzire,675762.0482,990132.5301,10,88000,Diesel,0,19.3,1248,73.9,5,365000,Madhya Pradesh
Hyundai,i20,854082.8652,1307925.562,3,27000,Petrol,0,18.6,1197,81.83,5,625000,Delhi
Volkswagen,Polo,706216.3743,1150549.708,9,96000,Diesel,0,22.07,1199,73.9,5,300000,Madhya Pradesh
Hyundai,i20,968000,1284000,5,65000,Diesel,0,22.54,1396,88.73,5,675000,Delhi
Honda,City,1290000,1699000,10,45000,Petrol,0,17,1497,118,5,365000,Madhya Pradesh
Maruti,Wagon R,551000,733000,8,50000,Petrol,0,20.51,998,67.04,5,292000,Delhi
Maruti,Alto,357003.861,465401.5444,6,20000,Petrol,0,23.95,998,67.05,5,300000,Madhya Pradesh
Mahindra,KUV,687900,872866.6667,5,30000,Diesel,0,25.32,1198,77,6,450000,Delhi
Honda,City,1290000,1710000,13,40000,Petrol,1,16.8,1497,116.4,5,375000,Madhya Pradesh
Hyundai,i20,791000,1324000,8,27000,Petrol,0,18.5,1197,82.85,5,425000,Delhi
Tata,Nexon,1040000,1574000,3,16000,Diesel,0,21.5,1497,108.5,5,835000,Madhya Pradesh
Hyundai,i20,822000,1362000,8,40000,Petrol,0,17,1197,80,5,395000,Delhi
Renault,KWID,356000,599000,1,5000,Petrol,1,24.04,999,67,5,400000,Punjab
Maruti,Alto,354000,472000,5,29000,Petrol,0,22.74,796,47.3,5,285000,Gujarat
Skoda,Superb,3670000,3968000,6,35000,Petrol,1,13.7,1798,157.75,5,1150000,Maharashtra
Maruti,Swift,641000,931000,4,30000,Petrol,0,22,1197,81.8,5,520000,Madhya Pradesh
Hyundai,Verna,1285000,1811000,10,138886,Diesel,0,16.8,1493,110,5,450000,Rajasthan
Maruti,Swift Dzire,675762.0482,990132.5301,8,79000,Diesel,0,23.4,1248,74,5,486000,Uttar Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,13,40578,Diesel,0,19.3,1248,73.9,5,280000,Punjab
Maruti,Swift,629140.5229,920202.6144,9,60000,Diesel,0,22.9,1248,74,5,475000,Gujarat
Mahindra,XUV500,1641000,2307000,6,60000,Diesel,1,16,2179,140,7,1400000,Maharashtra
Volkswagen,Polo,706216.3743,1150549.708,5,110000,Diesel,0,20.14,1498,88.7,5,550000,Karnataka
Hyundai,Verna,1183685.851,1732925.659,9,66657,Diesel,0,22.32,1582,126.32,5,549000,Maharashtra
Tata,Safari,1485000,2141000,9,100000,Diesel,0,11.57,2179,138.1,7,260000,Madhya Pradesh
Hyundai,i20,791000,1324000,10,35000,Petrol,0,17,1197,80,5,375000,Uttar Pradesh
Maruti,Swift,640000,930000,2,5000,Petrol,0,21.21,1197,81.8,5,610000,Bihar
Honda,City,1465000,1739000,6,70000,Diesel,0,26,1498,98.6,5,650000,Kerala 
Honda,Jazz,894000,1148000,6,19570,Petrol,0,18.7,1199,88.7,5,560000,Punjab
Renault,Duster,1143444.444,1690333.333,6,37639,Diesel,0,19.87,1461,83.8,5,625000,Maharashtra
BMW,3,5147000,5946000,10,63000,Diesel,1,13.2,1995,170,5,995000,Madhya Pradesh
Honda,City,1488000,1752000,7,74000,Diesel,0,26,1498,98.6,5,590000,Maharashtra
Maruti,Ertiga,1023000,1023000,7,40000,CNG,0,17.5,1373,80.46,7,600000,Madhya Pradesh
Hyundai,i10,698320,729333.3333,12,73000,Petrol,0,20.36,1197,78.9,5,190000,Nagaland
Maruti,Swift Dzire,675762.0482,990132.5301,3,26750,Diesel,0,28.4,1248,74.02,5,911000,Punjab
Hyundai,Santro,554219.5122,725658.5366,13,66403,Petrol,0,17.92,1086,62.1,5,185000,Haryana
Honda,WR-V,1174000,1331000,3,33000,Diesel,0,25.5,1498,98.6,5,890000,Himachal Pradesh
Volkswagen,Vento,1042329.545,1616602.273,5,73172,Diesel,1,22.15,1498,108.6,5,725000,Sikkim
Maruti,Ertiga,1023000,1023000,5,50000,CNG,0,17.5,1373,80.46,7,700000,Goa
Maruti,Ertiga,926776,1149968,5,57246,Diesel,0,25.47,1248,88.5,7,850000,Nagaland
Maruti,Swift,641000,931000,4,10000,Petrol,0,21.21,1197,81.8,5,550000,Andhra Pradesh
Maruti,Wagon R,545348.135,691769.0941,5,64224,CNG,0,33.54,998,67.04,5,375000,Gujarat
Hyundai,i20,854082.8652,1307925.562,11,81000,Petrol,0,18.5,1197,80,5,260000,Maharashtra
Hyundai,Creta,1233000,2082000,3,62000,Diesel,0,22.1,1396,88.7,5,925000,Madhya Pradesh
Maruti,Wagon R,545348.135,691769.0941,14,68128,LPG,0,17.3,1061,57.5,5,148000,Andhra Pradesh
Toyota,Innova,2073000,3010000,4,45000,Diesel,0,13.68,2393,147.51,7,1575000,Gujarat
Honda,Jazz,881657.4074,1133805.556,5,71400,Diesel,0,27.3,1498,98.6,5,630000,Maharashtra
Maruti,Eeco,467000,514000,7,63000,Petrol,0,15.37,1196,73,5,315000,Maharashtra
Maruti,Ertiga,926776,1149968,9,120000,Diesel,0,20.77,1248,88.76,7,450000,Madhya Pradesh
Mercedes-Benz,E-Class,154639899.1,11019366.97,10,74024,Petrol,1,12.3,1796,185,5,1095000,West Bengal
Mercedes-Benz,C-Class,5216000,6517000,10,75000,Diesel,1,14.84,2143,170,5,675000,Madhya Pradesh
Maruti,Vitara,859000,1338000,1,12000,Petrol,1,18.76,1462,103.26,5,1225000,Andhra Pradesh
Hyundai,i20,854082.8652,1307925.562,4,25000,Diesel,0,21.19,1396,88.73,5,771000,Gujarat
Ford,Figo,926000,997000,11,60000,Diesel,0,20,1399,68,5,250000,Maharashtra
Toyota,Innova,2073000,3010000,3,35000,Diesel,1,11.36,2755,171.5,7,1800000,Maharashtra
Hyundai,Verna,1285000,1811000,7,77000,Diesel,0,22.32,1582,126.3,5,485000,Madhya Pradesh
Maruti,Ciaz,976000,1329000,5,22000,Petrol,0,20.73,1373,91.1,5,715000,West Bengal
Maruti,Wagon R,540000,720000,9,65000,Petrol,0,18.9,998,67.1,5,265000,Madhya Pradesh
Skoda,Rapid,892632.6531,1563551.02,9,74000,Diesel,0,20.5,1598,103.5,5,385000,Andhra Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,6,79159,Diesel,0,26.59,1248,74,5,675000,Gujarat
Toyota,Fortuner,3912000,4522000,4,10725,Diesel,0,13,2982,168.5,7,2895000,Maharashtra
Maruti,Wagon R,540000,719000,9,84000,Petrol,0,18.9,998,67.1,5,215000,Maharashtra
Hyundai,i20,838000,1324000,5,70000,Petrol,0,18.6,1197,81.83,5,510000,Madhya Pradesh
Maruti,Celerio,525000,660000,2,20000,Petrol,1,23.1,998,67.04,5,520000,West Bengal
Volkswagen,Polo,706216.3743,1150549.708,4,18171,Petrol,0,16.2,1199,74,5,598000,Rajasthan
BMW,X5,870935363.6,10287681.82,13,61000,Diesel,1,11,2993,235,5,1975000,Uttar Pradesh
Toyota,Innova,2017158.73,2955126.984,7,77349,Diesel,0,12.99,2494,100.6,7,975000,Punjab
Maruti,Swift Dzire,675762.0482,990132.5301,3,22000,Petrol,1,21.21,1197,81.8,5,795000,Gujarat
Hyundai,Santro,554219.5122,725658.5366,11,40000,Petrol,0,17.92,1086,62.1,5,210000,Maharashtra
Maruti,Alto,357003.861,465401.5444,11,40000,Petrol,0,20.92,998,67.1,5,250000,Madhya Pradesh
Hyundai,i20,790000,1323000,9,79330,Petrol,0,17,1197,80,5,375000,Rajasthan
Volkswagen,Vento,1042329.545,1616602.273,9,77000,Diesel,0,20.54,1598,103.6,5,425000,Uttar Pradesh
Mahindra,Bolero,900000,1053000,1,12000,Diesel,0,21,1498,74.96,7,800000,Rajasthan
Hyundai,i10,698320,729333.3333,9,24750,Petrol,0,20.36,1197,78.9,5,300000,Uttar Pradesh
Hyundai,i20,790000,1323000,6,35000,Petrol,0,18.6,1197,81.83,5,550000,Punjab
Maruti,Swift Dzire,675762.0482,990132.5301,3,80000,Diesel,0,28.4,1248,74.02,5,750000,Gujarat
Audi,A4,5004692.308,5511153.846,6,55200,Diesel,1,17.11,1968,174.33,5,1725000,Maharashtra
Maruti,Ertiga,926776,1149968,3,24000,Petrol,0,19.34,1462,103,7,875000,Madhya Pradesh
Toyota,Innova,2017158.73,2955126.984,12,104000,Diesel,0,12.8,2494,102,8,525000,Rajasthan
Volkswagen,Vento,1047000,1596000,8,120000,Petrol,0,15.04,1598,103.6,5,400000,Delhi
Honda,City,1330978.362,1707437.403,13,90046,Petrol,0,17.7,1497,78,5,185000,Delhi
Ford,Figo,829387.5,918104.1667,10,49000,Petrol,0,15.6,1196,70,5,215000,Delhi
Honda,Amaze,735000,1036000,3,12000,Petrol,0,17.8,1198,86.7,5,645000,Delhi
Renault,Duster,1143444.444,1690333.333,7,75000,Diesel,0,19.87,1461,83.8,5,585000,Madhya Pradesh
Mahindra,Bolero,899000,1055000,9,100000,Diesel,0,15.96,2523,62.1,7,400000,Rajasthan
Mahindra,Bolero,899000,1055000,5,62257,Diesel,0,21,1498,74.96,7,680000,Delhi
Maruti,Vitara,839666.6667,1323333.333,4,70000,Diesel,0,24.3,1248,88.5,5,750000,Delhi
Mahindra,Scorpio,1479000,1928000,4,68462,Diesel,0,15.4,2179,120,7,900000,Delhi
Maruti,Swift Dzire,692000,1032000,9,70000,Petrol,0,17.5,1298,85.8,5,370000,Delhi
Maruti,Swift,629140.5229,920202.6144,8,52000,Petrol,0,22,1197,81.8,5,450000,Madhya Pradesh
Honda,Jazz,888000,1145000,4,10000,Petrol,0,18.7,1199,88.7,5,650000,Rajasthan
Maruti,Swift Dzire,675762.0482,990132.5301,4,60000,Diesel,1,28.4,1248,74.02,5,750000,Delhi
Maruti,Ertiga,926776,1149968,4,19000,Diesel,0,24.52,1248,88.5,7,895000,Delhi
Maruti,Swift Dzire,675762.0482,990132.5301,6,38700,Diesel,0,26.59,1248,74,5,720000,Delhi
Maruti,Swift Dzire,692000,1031000,7,55000,Petrol,0,20.85,1197,83.14,5,500000,Delhi
Honda,WR-V,1174000,1331000,4,41632,Diesel,0,25.5,1498,98.6,5,745000,Madhya Pradesh
Toyota,Innova,2073000,3010000,5,90000,Diesel,1,11.36,2755,171.5,7,1775000,Rajasthan
Hyundai,i20,838000,1324000,5,17749,Petrol,0,18.6,1197,81.83,5,549000,Delhi
Maruti,Baleno,680000,1044000,3,18000,Petrol,0,21.4,1197,83.1,5,750000,Delhi
Hyundai,Verna,1056000,1645000,6,25000,Petrol,0,17.43,1396,105.5,5,500000,Delhi
Volkswagen,Polo,696000,1144000,6,54985,Petrol,0,16.2,1199,74,5,480000,Delhi
Ford,Ecosport,988897.1963,1354828.66,3,31668,Petrol,1,14.8,1497,121.36,5,935000,Madhya Pradesh
Datsun,RediGO,321000,541000,3,16500,Petrol,0,22.7,799,53.64,5,290000,Rajasthan
Toyota,Innova,2017158.73,2955126.984,13,95000,Diesel,0,12.99,2494,100.6,8,525000,West Bengal
Mahindra,XUV500,1661000,2339000,9,90000,Diesel,0,15.1,2179,140,7,611000,Karnataka
Ford,Figo,657000,823000,5,25000,Petrol,1,17.01,1499,110.4,5,600000,Jammu and Kashmir
Maruti,Wagon R,551000,733000,7,84000,Petrol,0,20.51,998,67.04,5,350000,Tamil Nadu
Honda,WR-V,1068715.909,1219261.364,3,19000,Petrol,0,17.5,1199,88.7,5,825000,Uttar Pradesh
Hyundai,Grand,706000,742000,7,38000,Petrol,0,18.9,1197,82,5,430000,Bihar
Mercedes-Benz,S-Class,16900000,18100000,4,6500,Diesel,1,13.5,2987,254.79,5,8150000,Gujarat
Hyundai,Verna,1056000,1645000,8,48000,Petrol,1,17.01,1591,121.4,5,490000,Maharashtra
Maruti,Baleno,684580.9129,1054132.78,3,34000,Diesel,0,27.39,1248,74,5,850000,Madhya Pradesh
Renault,KWID,400000,654000,3,9800,Petrol,1,24.04,999,67,5,415000,Rajasthan
Maruti,Swift Dzire,675762.0482,990132.5301,3,30000,Diesel,0,28.4,1248,74.02,5,868000,West Bengal
Hyundai,Grand,706000,742000,6,88500,Petrol,0,18.9,1197,82,5,445000,Karnataka
Volkswagen,Vento,1061000,1631000,8,58212,Petrol,0,15.04,1598,103.6,5,400000,Jammu and Kashmir
Audi,A6,6511200,7091000,7,52000,Diesel,1,17.68,1968,174.33,5,1900000,Tamil Nadu
Hyundai,i10,706000,742000,11,84000,Petrol,1,19.2,1197,80,5,270000,Uttar Pradesh
Hyundai,i20,854082.8652,1307925.562,8,55000,Petrol,0,18.5,1197,82.85,5,450000,Bihar
Toyota,Innova,2017158.73,2955126.984,8,173758,Diesel,0,12.99,2494,100.6,7,925000,Kerala 
BMW,3,5147000,5946000,7,50000,Diesel,1,18.88,1995,184,5,1700000,Punjab
Hyundai,Verna,1056000,1645000,2,14200,Petrol,0,17,1591,121.3,5,975000,Haryana
Hyundai,i10,698320,729333.3333,11,72000,Petrol,0,20.36,1197,78.9,5,211000,Himachal Pradesh
Toyota,Innova,2017158.73,2955126.984,10,135000,Diesel,0,12.99,2494,100,7,650000,Sikkim
Skoda,Octavia,4382312.5,4382312.5,4,67001,Diesel,1,19.5,1968,141,5,1650000,Goa
Maruti,Baleno,684580.9129,1054132.78,5,72000,Petrol,0,21.4,1197,83.1,5,630000,Nagaland
Honda,City,1290000,1699000,2,2600,Petrol,1,17.4,1497,117.6,5,1400000,Andhra Pradesh
Skoda,Rapid,892632.6531,1563551.02,8,77300,Diesel,0,21.14,1498,103.52,5,475000,Gujarat
Hyundai,Verna,1056000,1645000,9,58000,Petrol,0,17.01,1591,121.3,5,399000,Maharashtra
Maruti,Alto,357003.861,465401.5444,6,66000,Petrol,1,23.95,998,67.05,5,325000,Madhya Pradesh
Maruti,Wagon R,540000,720000,9,50000,Petrol,0,18.9,998,67.1,5,250000,Rajasthan
Maruti,Swift,651000,943000,2,14500,Petrol,1,22,1197,81.8,5,720000,West Bengal
Maruti,Ertiga,926776,1149968,5,48805,Diesel,0,24.52,1248,88.5,7,390000,Karnataka
Hyundai,i20,838000,1324000,8,37000,Petrol,0,18.5,1197,82.9,5,395000,Jammu and Kashmir
Maruti,Wagon R,540000,719000,7,40000,Petrol,0,20.51,998,67.04,5,400000,Maharashtra
BMW,3,5217000,6086000,12,114000,Petrol,1,12.05,1995,154,5,650000,Madhya Pradesh
Maruti,Swift,629140.5229,920202.6144,8,108000,Diesel,0,22.9,1248,74,5,485000,Bihar
Honda,Jazz,890000,1145000,3,31909,Petrol,0,18.7,1199,88.7,5,615000,Kerala 
Maruti,Swift,629140.5229,920202.6144,9,80000,Diesel,0,28.4,1248,74,5,425000,Punjab
Mahindra,Bolero,900078.4314,1055104.575,6,85000,Diesel,0,15.96,2523,62.1,7,649000,Haryana
Maruti,Ciaz,978964.0288,1340179.856,5,58400,Diesel,0,28.09,1248,88.5,5,728000,Himachal Pradesh
Hyundai,Grand,689359.8901,724879.1209,3,9800,Diesel,0,24,1186,73.97,5,685000,Sikkim
Hyundai,Verna,1285000,1811000,12,70000,Diesel,0,16.8,1493,110,5,255000,Goa
Skoda,Superb,3619450.98,3922294.118,10,20000,Diesel,1,17.2,1968,138.1,5,700000,Nagaland
BMW,6,8209000,9480000,1,5945,Diesel,1,17.09,1995,188,4,5750000,Maharashtra
Toyota,Innova,2017158.73,2955126.984,11,145000,Diesel,0,12.99,2494,100,8,675000,Madhya Pradesh
Maruti,Vitara,839666.6667,1323333.333,3,20572,Diesel,1,24.3,1248,88.5,5,950000,Maharashtra
Maruti,Swift,629140.5229,920202.6144,5,37000,Diesel,0,25.2,1248,74,5,675000,Madhya Pradesh
Maruti,Ertiga,926776,1149968,5,72447,Diesel,0,24.52,1248,88.5,7,850000,Rajasthan
BMW,5,7604000,8524000,6,67000,Diesel,1,14.69,2993,258,5,2650000,West Bengal
Maruti,Wagon R,551000,733000,5,39000,Petrol,0,20.51,998,67.04,5,420000,Karnataka
BMW,3,5124421.488,5811851.24,8,42000,Diesel,1,18.88,1995,184,5,1355000,Jammu and Kashmir
Datsun,GO,557000,874000,4,40000,Petrol,0,19.44,1198,67,7,430000,Maharashtra
Ford,Ecosport,1024000,1371000,7,86000,Diesel,0,22.7,1498,89.84,5,550000,Madhya Pradesh
Maruti,Swift,641000,931000,10,32000,Petrol,0,18.6,1197,85.8,5,350000,Bihar
Toyota,Innova,2017158.73,2955126.984,6,69000,Diesel,0,12.8,2494,102,8,925000,Kerala 
Hyundai,i20,791000,1324000,8,14258,Petrol,0,18.6,1197,81.83,5,445000,Punjab
Renault,KWID,415000,668000,4,17000,Petrol,1,24.04,999,67,5,385000,Haryana
Volkswagen,Vento,1042329.545,1616602.273,8,83469,Diesel,0,20.34,1498,103.2,5,485000,Maharashtra
Datsun,GO,461000,738000,4,40000,Petrol,0,20.63,1198,67.06,5,335000,Madhya Pradesh
